Distance Left Shoulder-Elbow,Distance Left Elbow-Wrist,Distance Right Shoulder-Elbow,Distance Right Elbow-Wrist,Distance Left Hip-Knee,Distance Left Knee-Ankle,Distance Right Hip-Knee,Distance Right Knee-Ankle,Angle Left Shoulder-Elbow-Wrist,Angle Right Shoulder-Elbow-Wrist,Angle Left Knee-Hip-Ankle,Angle Left Hip-Knee-Ankle,Exercise
0.08171210621351424,0.09033861620066777,0.1874839947144682,0.07191792162013531,0.22525949108064225,0.25280063714941947,0.29823507913372016,0.20898040711021554,51.129156611306826,68.52937246492736,1.0413042269626067,185.4596596727681,squats
0.06340743763224664,-0.06059960457659161,0.03686392017279907,-0.018873672874294468,0.18442798200511387,-0.015813921022408375,0.12076044014864426,0.030418071971956284,53.8186397089698,74.54581914840834,0.5925454846013274,187.27866352497824,squats
0.08546015194680144,0.07607564224358804,-0.03750877362333415,0.11804082411730527,0.12178294537638669,0.15050497952252634,0.11598874515817598,0.04980118110766763,35.53578692207844,43.41617007217475,7.489161721016475,191.519118839839,squats
0.016957518189360372,0.06734432334403392,-0.013767564448438636,0.025267843000743688,0.1264508135346164,-0.026199408661019843,0.18282424222456342,0.10356506125667599,40.10964194958703,33.72679425292631,1.9890998343411002,178.90096702834802,squats
-0.023871589211627662,0.046393696377143565,-0.046042842365858816,-0.05121766407516865,0.0936405025680257,0.042303216340144306,0.13823409034484813,0.0922281537482077,140.68152857855893,59.772308228488356,-0.1837832209972472,179.2268350097804,squats
0.10661540657636547,0.03969135181659737,0.10702857775629693,0.15851726249935144,0.0867440123570898,0.1536334936173283,0.17773905276357788,0.0597553580005403,39.95862969116587,38.47974793786533,8.681991752351527,212.0840718307883,squats
0.12254457315577688,0.10920936361684996,-0.012326387023017867,0.03386456287316368,0.04211204054839571,0.05141586561259222,0.018218306231739242,0.06615484334147809,46.05146376745418,43.12382417631759,5.438705164963213,189.35883827024585,squats
0.21647625563617467,0.19499972453588316,0.06695979637594329,0.12872154340228747,0.1278490322635833,0.1621163319402315,0.2033520238746435,0.14806929956042217,209.86806764515384,69.47324772899213,13.181936386007056,205.17030490488284,squats
0.08100173216537696,0.10754044100900367,0.00870999316675436,0.007042135070447597,0.17097328312120272,0.11473149710933396,0.26536140409027453,0.09215614179537508,34.669133479959726,32.97644723048029,-0.9721225985702556,179.3127400201824,squats
0.06931187342003192,0.13947263213830063,-0.005152000634952247,0.11003620987148248,0.1313981843450836,0.21333753714988962,0.12032327313412361,0.23235073243391854,203.5430481307038,52.2695802660983,5.815367042176511,186.5609183225664,squats
0.04244540412478971,0.018846500075919752,-0.03677878750481311,0.10811787855661428,0.2415557870925144,0.09005920043040147,0.16335338193894508,0.07800732384529943,45.85373025715344,52.097780889673174,2.4849886936728214,177.24847509987532,squats
0.08929236663708082,0.03000186156356336,-0.010120351885766852,-0.06975329644972891,0.12681986331682493,0.05665784003793802,0.10682787664506492,-0.008484323161135468,45.99646779049188,67.41910497200085,7.320678742069969,188.02910207050218,squats
0.01409196054922053,0.14337252325389607,0.026485163728810393,0.11668098717028569,0.17140485561300728,0.1429079313384995,0.13862150192780437,0.1974896944223049,31.816979908617693,39.95806358014825,4.253022388060459,171.59705575990415,squats
0.18547451112959004,0.12242093749415664,0.10414152541007424,0.03949097371705778,0.3398896286194654,0.14550689806260425,0.16015918232096335,0.18661891112646745,50.22057073264894,55.84319998927655,6.446954508069927,194.52294645051032,squats
0.18110378009682143,0.14497192033721548,0.13157745323773398,0.11446576598552068,0.17942885464235903,0.2502603033260833,0.17123056766518546,0.25721957913663823,47.05241492005376,67.93198003596274,2.9651953572109315,179.3761784586918,squats
0.04328835863822275,0.10920113175946028,0.012496486015120354,-0.02736914831299716,0.11840939357175342,-0.021291316611163402,-0.004057982994506118,-0.003968561136674827,27.90608431972564,39.92125322227569,-2.6235814151335326,183.97684181080834,squats
0.08222985825683214,0.06368824177845372,0.07028870907628522,0.02720838360614286,0.2103197170272951,0.12797290016450968,0.2356341589151276,0.0751268076902992,40.80652162617784,36.21833856803045,3.824087650651805,180.2686245288627,squats
0.18716636680369436,0.19855201951713408,0.21884579004742322,0.22930003529148468,0.2572718996936602,0.1457590989976778,0.2468238872475773,0.230420369186546,43.22112808197541,46.188374776706354,13.265506036959943,205.92790255731651,squats
0.18218194390315665,0.06268684436201302,0.16432334215356983,0.14833960361902512,0.1287549731251284,0.12440698237002094,0.29742205012945705,0.12006945739064998,41.237880290271974,40.68853833047069,11.09719353929858,212.3517232850798,squats
0.15403850533134755,0.14338869349044026,0.14721712603568388,0.15932240563191097,0.172783629010747,0.2515656602563322,0.2969984506914922,0.11149370091136586,29.409327776058184,34.47094204518934,-2.42270804680879,186.84188615124538,squats
0.097176354752664,0.09920697470955274,-0.028085886271288246,0.05596192584420473,0.17070557624328864,0.12637163015490083,0.1066977879586725,0.09547912016215285,32.27249391392769,36.01553459928457,1.9879859240994762,179.34966385121126,squats
0.2080334446995618,0.08140606021469843,0.18516859164463312,0.07289488950040976,0.19796064413745418,0.12992365600988498,0.2036502071495018,0.10678391254046612,31.685661870422862,37.308485001875724,2.9362116909045035,182.07536515935925,squats
0.19539344209650017,0.14252024379188855,0.1310886671312728,0.09708104376921803,0.254680914637401,0.15741619764903017,0.18956861562818142,0.12407845433707172,196.21653207155424,178.03435426752276,4.887034334391368,185.53618883125466,squats
0.08255509393255583,0.08898575513363634,0.04625082080993965,0.056048033195817436,0.0821839959874296,0.06297541568720093,0.017156191066543106,0.054026692889637816,55.450696817406424,52.320597255885005,22.18460833278296,233.64922828324174,squats
0.1872049400948652,0.2866202671968234,0.25220483606041455,0.16729978917386532,0.21901624957000787,0.21916621150951301,0.23084398916468385,0.13004828416589811,33.89309715968453,32.779785253569926,-3.0784178591033253,182.5376448422168,squats
0.08409564237564662,0.07656381765948148,0.0061920697017092685,0.047322373712392646,0.14351293088309408,0.045401193447805716,0.20169390228056325,0.09188450975127836,40.19323984271643,52.891233871011565,0.3289168401592182,174.7021007048366,squats
0.1318582051878141,0.07590533845775349,0.07520432321414748,0.09093834755462779,0.1815271313898595,0.06050701741784151,0.10511087345324935,0.17343801767494918,46.14722577408319,48.881421176397964,12.37532164158262,204.68160235205994,squats
0.11616945791535976,0.013636290604081398,0.09601313861462832,0.05025264544437633,0.14413498301590888,0.15473841307619424,0.12283060145884181,0.0070910508898169855,28.345236786952082,40.995167095257635,3.2896350830665644,171.50641587223424,squats
0.18629769996457357,0.05696864783364849,0.10843959949393327,0.08351128941620944,0.25760977152271936,0.10980745439346029,0.18207865682896196,0.1567111257688917,29.11989657801709,35.632862006326526,1.744081603029311,182.39162343213997,squats
0.1722891901002618,0.2460140176235418,0.13314487054319907,0.27958542278832355,0.3565233084781132,0.2422724680777322,0.24221402772037728,0.2611341177772073,35.10505809098497,36.568768446334786,4.891394820201054,178.6492843106579,squats
0.12076409538267532,0.052204211560046496,0.1450276046931776,0.14737791333111688,0.16484107139621007,0.10693287212722156,0.1561411917000142,0.18020533047461207,39.52541183714583,43.4347950025378,9.598722505190311,208.0058558528147,squats
0.02028879050336905,0.02669062662028182,-0.019411615056747194,-0.009541581580744328,0.004435777601460293,-0.02857914941451402,-0.04235025241276377,-0.06700661936775422,61.613162666277304,85.87727447707094,82.78046917383845,54.67822981838478,squats
0.1789527107045305,0.12373311849862895,0.21110978581680173,0.16340017368193327,0.3634737357508119,0.29109243276300134,0.3022856550774239,0.21644306753696058,41.400838960447814,29.309351703497438,-1.773437007355957,179.4440810189066,squats
0.12323327780292385,0.02554764278680212,0.20608154128712985,0.19142292274889172,0.12009414707978201,0.199654155813766,-0.012032621901432727,0.1747847715996489,194.7576596755479,96.79970896498848,12.741920488314147,234.372278946768,squats
0.1310720968975717,0.18913021937050276,0.17124966778927594,0.20187806180158752,0.24893819133214742,0.20382266734038737,0.27535806559842463,0.22762679760002835,36.23009697817971,41.08935456722526,4.36736552533573,179.18999878765214,squats
0.09665188351265204,0.09578745684517795,0.08306799976776291,0.02518954391692877,0.20635497690354873,0.17647501137598087,0.14852243764059866,0.1787926081969452,43.446073607198485,53.053260826581415,-0.9739293113512428,178.02538608398817,squats
0.1435042693208951,0.07725343637169213,0.14389505382804418,0.18621922663822432,0.2566044919562509,0.21385250661069347,0.2772260878652794,0.21919214906532267,46.96126894660111,53.33897816295366,8.002430429073037,190.72648903987653,squats
-0.009498261073142847,-0.033490858599268925,-0.01122334526755611,0.00040152056160529075,0.027896381458671446,0.02460347896342134,0.07410091427350297,-0.028862840501253498,33.71437814337139,46.09354454093931,7.20692955660462,202.68802689547366,squats
0.23601821145992244,0.2800729992342807,0.21027629974221573,0.17454072646140514,0.2681176785185023,0.20712331619170984,0.29076970739736124,0.2514431693258429,31.969773977354436,32.62784308145185,0.3294218958558637,175.29869940062954,squats
0.07328003179042926,0.01237544757841648,0.08693225974560682,0.11752936224748972,0.08456951734173451,0.13335831120721675,0.07880001117006552,0.2148982041059167,235.82546581391085,58.56673890511528,7.493538576005663,193.8085447084922,squats
0.12054618073424243,0.13013479215524532,0.12714040534446713,0.07832672881535213,0.23462149957882233,0.15287250912289685,0.17006205616995967,0.07102257688781094,42.30005712494461,38.26008743255005,-1.9342864431219304,182.5033235014878,squats
0.030187977993058765,0.045452409712398736,-0.08636025273026135,0.0709077160231153,0.16263119843302176,0.11505627817731634,0.14350730895801458,-0.00964336771485437,96.4194207897929,69.65304445265441,5.8790138026376715,196.72850899567854,squats
0.1845533397062739,0.17759024210516677,0.2049570115888127,0.10226229961410044,0.20731604279343613,0.22151087457454396,0.26206724672844295,0.2169002001528943,30.169928795519443,40.846535173652605,-0.33328065404885177,183.17011843564217,squats
0.1262274846461437,0.10188967226274918,0.18974715308333656,0.04860479275606158,0.1585727583013031,0.12030545943938975,0.11315966654247019,0.22383316692905963,43.20648652700842,42.16478361666618,9.598126692263843,205.69516403314137,squats
0.0760629335017412,-0.05773596628284663,0.01369672009450016,-0.04083687538199769,0.03391734227020107,0.054748551997979476,-0.07464303128576,0.02158294496482248,205.8281255360102,70.64619346816346,11.090973436156126,220.04753380521996,squats
0.10769329807005368,-0.0011136695358017062,0.004827970963086445,0.07666441526497293,0.06932453498717625,0.03460482588254635,0.18878980843149495,0.14395054960589448,28.6599137333717,40.85752069554581,-0.7382822050937792,181.35370199495287,squats
-0.01502323913261859,-0.048914012702507455,0.007848685129951677,-0.11952392841777786,0.015581432362583955,0.15956029223976687,0.06927751112107017,0.005646373419561503,44.07280663251015,40.50087709572287,8.937833974624333,210.13559874288967,squats
0.000399034877309426,0.007017760257169634,0.12193581986160493,0.04680056175881171,0.2062011508542177,0.09461158247045416,0.13579882141892313,0.05432168671049257,27.885471306789974,26.75951556813337,-2.610988264184253,187.31087891097093,squats
0.09196008634287685,-0.036885315609008415,0.053292463788507466,0.06260039285629865,0.18407099005911626,0.13476440276172308,0.22934062564974417,0.10721938492807812,33.13060815213588,52.921602269573015,-4.062122751893711,180.44542732733714,squats
0.013105597694724854,0.08344989773973155,-0.05962490855420422,0.03679643785844648,0.021275833206434447,0.027546645888862784,0.09811595411257318,0.07597745273515838,91.88493282095024,59.71994301182569,0.3091097697574665,189.85077173506832,squats
0.1123301273283056,0.09419662503275827,0.1390429845246987,0.17485843300870058,0.15091585404096874,0.11723437520263333,0.2065515012807905,0.2133875154222973,42.38582832752677,44.54385946024016,11.706983301154061,212.617950154186,squats
0.09425630249765574,0.15015690662637385,0.25240071285835197,0.12873406741370744,0.21886355975250446,0.10816555874451789,0.24537832961527045,0.07640271574224906,39.91310702340073,39.92785441988702,-0.16184293756822488,185.46347260954067,squats
0.15490438895737793,0.08936789708517366,0.13981189418409962,0.10354733537900815,0.23368811577210066,0.219946199836231,0.21942634549014534,0.15630762987510907,38.65090536797572,53.7271729682899,-0.3404586736586036,180.29930513019286,squats
0.1507726884871532,0.069080356112485,0.12711347400166334,0.08530315607089213,0.29159780930095125,0.14644861084394278,0.20963645800910716,0.22960283757744654,32.97389670521151,36.850971472837244,4.512337955935724,175.24186247115935,squats
0.1350612457472355,0.057331299023897074,0.09745409640117006,0.10434586530837581,0.13929435727614642,0.051462502871812574,0.14330136617257067,0.10629826753206367,48.863910617431934,39.52471178520223,11.232874939145184,206.84166985937466,squats
0.14252420046211658,0.06619942907338777,0.1063441592877202,0.0644784743567509,0.21491833274432787,0.1491386516075185,0.19467130792591605,0.046323531956408565,35.84574389934128,38.52145642283045,-2.772271770201481,183.4301885932558,squats
0.264386274590655,0.2341310828077572,0.22550915960134188,0.191910522570122,0.2838196284717382,0.19676893964596487,0.26105777980928435,0.10818944385753243,191.22280346804558,175.4143094794791,0.43080938673461744,187.86783015519177,squats
0.09165922408987572,0.02972455428247203,0.07735784092035894,0.00048026494399412006,0.08007850584888702,0.12626435827148327,0.2485158245071436,0.03329005409806804,31.517118464343127,55.83808735095612,5.29103727420697,188.8836263565355,squats
0.16514054162218064,0.1503826223897075,0.09555860784591741,0.12074205192008439,0.3573302374729074,0.17717761070681437,0.37134978837978116,0.24662220806476806,32.90814700362923,32.403674276821576,-0.9820842288970844,170.4849242683104,squats
0.169728303932843,-0.009777637705464248,-0.010825960043361511,0.03054571899710331,0.12506015493230513,0.1353898915043035,0.13767448623558146,-0.0017275673764533817,29.404087219078512,37.04771791515612,5.968584463085705,177.3757217409851,squats
0.13891107897729155,0.11242464358064366,0.2511447215017506,0.05685993010554782,0.27188828710422985,0.1414241124802356,0.2327447694213819,0.2189115066225386,35.657485314335986,37.58458159856442,0.13846853154847288,178.00804295742282,squats
0.09888800437616578,0.09903519802926693,0.00644450333848709,0.08381495191873202,0.2558175568513679,0.07248955949600949,0.23866318525262545,0.21381430181013303,42.91206854480841,39.36807644760301,3.682681890249375,175.93398853269784,squats
0.049936963724846954,-0.025601057698301777,-0.02174837176335132,-0.05785998066014513,0.04354549007255769,0.07052044408549704,0.08829155527943781,0.11967142923996396,103.15984082779535,122.32226591251363,14.16905366461427,204.11742643748016,squats
0.16661763986315842,0.1068180185120328,0.1850917593146394,0.05742794865582785,0.26429993614547287,0.10672863699915125,0.23334217542239105,0.05497350821832177,143.7091999896126,66.99012075037987,-1.0347750487582874,187.096140763242,squats
-0.012832697883564101,0.0038532931203149323,0.08267773040775558,-0.015081819069921391,0.24135734432715145,0.01737470532482431,0.1895838581622027,0.03196897338179331,26.04747372878576,24.009036965170914,-2.9889966839829807,185.81215007007043,squats
0.09626337162282717,0.09733030407843199,0.11193703972884878,0.12005770057651323,0.21231709194812567,0.10460764621992835,0.22222961297513943,0.11351565496578712,37.028363796868994,39.87974548618337,5.9584247331835964,185.6788653371589,squats
0.1657093009899752,0.1314703385408694,0.16973976768700222,0.09927055401087516,0.1165640768280046,0.20395210775960454,0.1328060724825384,0.23946239811458647,202.48582890377367,46.27918851091986,18.762301229586058,210.3270117176271,squats
0.2134040498431992,0.11483984507289408,0.13353498945830314,0.09377627951927973,0.27739925691624806,0.0865010759474736,0.1928880156542802,0.20599603459672494,31.206286702880522,32.262498974883634,-1.260589942534179,176.45245565234228,squats
0.15380951392286135,0.07061207731496524,0.15406527489911853,0.005362310333824255,0.02570294109553306,0.17024581137402464,0.14353024668717468,0.04176457095091443,34.5586619787976,42.02190441096885,2.2913671774634357,180.0291569854854,squats
0.08504467289970132,0.041817770308224665,0.08944774422814342,0.04177416379621328,0.13087780503224714,0.09263514222687406,0.2506522254013297,0.15852395108925937,38.51387697418022,28.695597309605454,4.269468553298954,183.88391205909724,squats
0.15330925372063436,0.03562143941234472,0.058995596649279954,0.07529591825840241,0.14731020574739406,0.06269657755115443,0.1312637584290819,0.0775101891951801,175.14998471826138,95.82584005459003,-3.7290880402597835,181.6413010509545,squats
0.17328749925832118,0.33584623807542924,0.17144159555432215,0.16365679758044402,0.39679900148376884,0.19823631068522127,0.2870240602663104,0.16343185538541022,40.38942170618614,56.83429342608974,1.8890721016321412,184.43262306841558,squats
0.09283350578585339,-0.07093884897508096,0.015776841472282224,0.057148551933862805,0.09127877547605898,-0.056077199361027535,-0.00217210395965238,0.2065145244974993,75.1117998570061,50.00691505377169,2.7129074651544194,186.88744656182394,squats
0.1134599344268554,0.16263910590849698,0.06599832174133473,0.10653356351275466,0.18663351159255331,0.046806378368407925,0.2000359741471807,0.1604741910340676,40.1398053679592,46.476633974960876,4.7496044174278955,188.7869195521788,squats
0.27499774001548893,0.21284960434257924,0.15126133129657213,0.12448250421988291,0.33036946132134287,0.2277383258509073,0.28768651219602287,0.21958797223952936,28.324490302944792,42.67775491682112,-1.737717874747143,176.62176828626303,squats
0.07942401362421703,0.07336052991547816,0.0869714459902973,0.1498959891204949,0.18020766445634137,0.18644880948257406,0.25125416058886063,0.16000911178058919,37.24756264959392,45.10603965921419,7.80632130826837,205.71013984938844,squats
0.09646069226418821,0.06970950127054987,0.016360798925399433,0.12821220894497976,0.24822466356188794,0.15866448327170324,0.18770332865887135,0.06586767119858818,34.41809546874897,35.42195317341871,6.057571530442811,170.83863058432053,squats
0.022214786243555634,0.06226953849498675,0.08509894815303848,0.020993006356182006,0.09195610881729685,0.0782315444285869,0.1443354846668315,-0.004015433931060148,28.938507257600463,37.97760772917668,-3.282926300288,177.7681770630673,squats
0.08220801991426654,0.06706554980315124,0.04182797976198974,0.13059449429693182,0.19576229528374245,0.1759944836724272,0.12613580787361164,0.14413049363789332,32.55918672480565,29.748693102011313,-0.8662042863931769,177.85668611624635,squats
-0.004579864075585222,0.00048394461978765874,0.039197760803821695,0.0034111079905817868,0.22789772091801996,-0.021295967834160733,0.13872421416600528,0.07215405634383805,44.39134299152422,48.059336376019104,2.086700727121726,182.4350595356493,squats
0.07174398131599799,0.11178350867447276,0.0457695577218089,0.032832503488924886,0.23422185886203647,0.08956974615913844,0.29744525969445335,0.15061043552530834,39.72633888703934,35.586207769725135,5.027389879602038,173.1842371331583,squats
0.08254852679129185,0.11446299305610466,0.17688134986259613,0.16747548810289753,0.2174089069878513,0.14681137635119682,0.17799125071620694,0.15810300710535966,55.49770184867222,39.91156657442399,14.77453278649719,207.23972747377846,squats
0.18537277896364823,0.22093634888086347,0.25373061033378463,0.25546315980464845,0.369739774166542,0.23284215232270242,0.3274667346305347,0.1672191978452939,40.1422873494427,31.871763190283364,5.495024912070888,176.35717476826397,squats
0.09711590642063797,0.08693686036679507,0.03429697738882194,0.0525104221331625,0.11902916977289663,0.18715323302470432,0.1242794678717668,0.09313319222159462,47.66205883407279,60.65466761554056,5.672188050276336,193.1507175265888,squats
0.12732395962473564,0.09453649757630442,0.1422201139286474,0.061981981279544976,0.17282335554313555,0.028358538374746528,0.1799268236259976,0.10169102684667417,44.73776655045935,41.28854334591841,3.847716961406374,14.970221266734624,squats
0.13716122319011595,0.07945943351691456,-0.02826459027384423,0.10804493709951588,0.15453970193455213,0.06992247048591632,0.1630508114571862,0.15557928544709382,38.13785236522426,39.3444920366497,13.745738307552822,202.49504442454736,squats
0.049550491575643035,0.1038868584632601,0.024683919902455595,0.05874469643138044,0.1567845694337115,0.20146205193735803,0.15701109480754685,0.19219510095431205,190.28014825418305,75.48367522182026,16.64261910087092,208.2618935583896,squats
0.18390438345917737,0.21090549754541071,0.16235227895068452,0.2551669656213047,0.33722104688144344,0.35216175387579557,0.3596694303546989,0.2900889008498194,39.71027482623629,34.50584569309363,-2.089098497195404,179.92025397173794,squats
0.10278805306989833,0.10021229652282793,0.14890802418909233,0.0024782987183686878,0.1133720541084238,0.2598043792649364,0.11891951732912392,0.12089668907537801,110.23049101901371,82.83832610605502,19.41300016211541,206.78180306361259,squats
